Scheme	Traffic	Time (s)	Throughput (Mbit/s)
pcc	egress	22.50	49.61
pcc	egress	22.65	50.37
pcc	egress	22.80	49.03
pcc	egress	22.95	49.93
pcc	egress	23.10	50.01
pcc	egress	23.25	50.01
pcc	egress	23.40	50.01
pcc	egress	23.55	49.97
pcc	egress	23.70	48.65
pcc	egress	23.85	47.17
pcc	egress	24.00	47.04
pcc	egress	24.15	48.13
pcc	egress	24.30	47.52
pcc	egress	24.45	47.89
pcc	egress	24.60	48.40
pcc	egress	24.75	49.01
pcc	egress	24.90	47.68
pcc	egress	25.05	48.53
pcc	egress	25.20	47.44
pcc	egress	25.35	47.17
pcc	egress	25.50	49.28
pcc	egress	25.65	47.09
pcc	egress	25.80	48.80
pcc	egress	25.95	46.61
pcc	egress	26.10	46.96
pcc	egress	26.25	46.77
pcc	egress	26.40	46.60
pcc	egress	26.55	45.49
pcc	egress	26.70	44.85
pcc	egress	26.85	45.17
pcc	egress	27.00	46.21
pcc	egress	27.15	46.20
pcc	egress	27.30	46.64
pcc	egress	27.45	45.88
pcc	egress	27.60	45.41
pcc	egress	27.75	39.59
pcc	egress	27.90	50.02
pcc	egress	28.05	44.69
pcc	egress	28.20	44.09
pcc	egress	28.35	43.88
pcc	egress	28.50	44.68
pcc	egress	28.65	45.00
pcc	egress	28.80	44.60
pcc	egress	28.95	45.48
pcc	egress	29.10	44.12
pcc	egress	29.25	45.32
pcc	egress	29.40	45.73
pcc	egress	29.55	43.96
pcc	egress	29.70	44.38
pcc	egress	29.85	45.01
pcc	egress	30.00	43.44
pcc	egress	30.15	45.00
pcc	egress	30.30	46.32
pcc	egress	30.45	43.21
pcc	egress	30.60	46.28
pcc	egress	30.75	45.57
pcc	egress	30.90	42.92
pcc	egress	31.05	45.48
pcc	egress	31.20	43.81
pcc	egress	31.35	42.32
pcc	egress	31.50	46.56
pcc	egress	31.65	46.85
pcc	egress	31.80	44.92
pcc	egress	31.95	44.76
pcc	egress	32.10	44.76
pcc	egress	32.25	43.93
pcc	egress	32.40	45.76
pcc	egress	32.55	45.24
pcc	egress	32.70	39.99
pcc	egress	32.85	50.01
pcc	egress	33.00	47.42
pcc	egress	33.15	45.25
pcc	egress	33.30	15.49
pcc	ingress	3.30	0.01
pcc	ingress	3.45	1.04
pcc	ingress	3.60	3.17
pcc	ingress	3.75	6.09
pcc	ingress	3.90	13.29
pcc	ingress	4.05	27.25
pcc	ingress	4.20	59.68
pcc	ingress	4.35	118.44
pcc	ingress	4.50	32.64
pcc	ingress	4.65	32.41
pcc	ingress	4.80	32.13
pcc	ingress	4.95	32.30
pcc	ingress	5.10	32.81
pcc	ingress	5.25	32.78
pcc	ingress	5.40	32.85
pcc	ingress	5.55	33.34
pcc	ingress	5.70	33.50
pcc	ingress	5.85	34.54
pcc	ingress	6.00	34.94
pcc	ingress	6.15	35.78
pcc	ingress	6.30	37.10
pcc	ingress	6.45	37.70
pcc	ingress	6.60	39.61
pcc	ingress	6.75	40.26
pcc	ingress	6.90	42.73
pcc	ingress	7.05	43.88
pcc	ingress	7.20	46.04
pcc	ingress	7.35	48.64
pcc	ingress	7.50	50.24
pcc	ingress	7.65	46.36
pcc	ingress	7.80	45.81
pcc	ingress	7.95	45.64
pcc	ingress	8.10	45.88
pcc	ingress	8.25	46.16
pcc	ingress	8.40	45.00
pcc	ingress	8.55	46.60
pcc	ingress	8.70	46.13
pcc	ingress	8.85	44.92
pcc	ingress	9.00	46.36
pcc	ingress	9.15	46.68
pcc	ingress	9.30	47.60
pcc	ingress	9.45	47.17
pcc	ingress	9.60	46.28
pcc	ingress	9.75	46.72
pcc	ingress	9.90	46.68
pcc	ingress	10.05	47.17
pcc	ingress	10.20	47.12
pcc	ingress	10.35	47.49
pcc	ingress	10.50	48.00
pcc	ingress	10.65	48.93
pcc	ingress	10.80	49.60
pcc	ingress	10.95	51.12
pcc	ingress	11.10	50.81
pcc	ingress	11.25	49.77
pcc	ingress	11.40	48.89
pcc	ingress	11.55	49.73
pcc	ingress	11.70	48.80
pcc	ingress	11.85	48.96
pcc	ingress	12.00	49.01
pcc	ingress	12.15	47.92
pcc	ingress	12.30	48.05
pcc	ingress	12.45	48.56
pcc	ingress	12.60	49.12
pcc	ingress	12.75	48.61
pcc	ingress	12.90	49.28
pcc	ingress	13.05	49.36
pcc	ingress	13.20	49.21
pcc	ingress	13.35	50.29
pcc	ingress	13.50	50.08
pcc	ingress	13.65	48.89
pcc	ingress	13.80	49.84
pcc	ingress	13.95	49.53
pcc	ingress	14.10	48.85
pcc	ingress	14.25	48.64
pcc	ingress	14.40	49.44
pcc	ingress	14.55	50.33
pcc	ingress	14.70	48.77
pcc	ingress	14.85	48.40
pcc	ingress	15.00	48.53
pcc	ingress	15.15	49.92
pcc	ingress	15.30	49.04
pcc	ingress	15.45	50.73
pcc	ingress	15.60	48.37
pcc	ingress	15.75	48.00
pcc	ingress	15.90	47.49
pcc	ingress	16.05	48.08
pcc	ingress	16.20	48.37
pcc	ingress	16.35	47.93
pcc	ingress	16.50	48.64
pcc	ingress	16.65	48.53
pcc	ingress	16.80	47.92
pcc	ingress	16.95	47.41
pcc	ingress	17.10	46.93
pcc	ingress	17.25	47.76
pcc	ingress	17.40	47.89
pcc	ingress	17.55	48.08
pcc	ingress	17.70	47.49
pcc	ingress	17.85	47.44
pcc	ingress	18.00	47.41
pcc	ingress	18.15	46.93
pcc	ingress	18.30	46.32
pcc	ingress	18.45	46.85
pcc	ingress	18.60	47.17
pcc	ingress	18.75	47.36
pcc	ingress	18.90	47.49
pcc	ingress	19.05	47.81
pcc	ingress	19.20	47.76
pcc	ingress	19.35	48.13
pcc	ingress	19.50	48.80
pcc	ingress	19.65	49.68
pcc	ingress	19.80	50.17
pcc	ingress	19.95	49.33
pcc	ingress	20.10	48.56
pcc	ingress	20.25	48.24
pcc	ingress	20.40	49.09
pcc	ingress	20.55	49.21
pcc	ingress	20.70	49.12
pcc	ingress	20.85	49.93
pcc	ingress	21.00	50.21
pcc	ingress	21.15	51.48
pcc	ingress	21.30	51.77
pcc	ingress	21.45	50.56
pcc	ingress	21.60	50.17
pcc	ingress	21.75	50.09
pcc	ingress	21.90	50.37
pcc	ingress	22.05	49.68
pcc	ingress	22.20	50.25
pcc	ingress	22.35	50.49
pcc	ingress	22.50	49.60
pcc	ingress	22.65	50.64
pcc	ingress	22.80	49.05
pcc	ingress	22.95	49.25
pcc	ingress	23.10	49.13
pcc	ingress	23.25	48.72
pcc	ingress	23.40	48.21
pcc	ingress	23.55	47.45
pcc	ingress	23.70	46.61
pcc	ingress	23.85	47.57
pcc	ingress	24.00	48.00
pcc	ingress	24.15	47.49
pcc	ingress	24.30	48.24
pcc	ingress	24.45	48.53
pcc	ingress	24.60	48.88
pcc	ingress	24.75	47.25
pcc	ingress	24.90	48.88
pcc	ingress	25.05	47.25
pcc	ingress	25.20	47.76
pcc	ingress	25.35	48.37
pcc	ingress	25.50	47.92
pcc	ingress	25.65	47.73
pcc	ingress	25.80	46.72
pcc	ingress	25.95	47.09
pcc	ingress	26.10	46.77
pcc	ingress	26.25	46.12
pcc	ingress	26.40	45.48
pcc	ingress	26.55	44.69
pcc	ingress	26.70	45.49
pcc	ingress	26.85	46.16
pcc	ingress	27.00	46.53
pcc	ingress	27.15	45.88
pcc	ingress	27.30	45.81
pcc	ingress	27.45	45.73
pcc	ingress	27.60	45.32
pcc	ingress	27.75	44.77
pcc	ingress	27.90	43.81
pcc	ingress	28.05	43.48
pcc	ingress	28.20	44.64
pcc	ingress	28.35	44.76
pcc	ingress	28.50	44.36
pcc	ingress	28.65	45.16
pcc	ingress	28.80	45.08
pcc	ingress	28.95	44.37
pcc	ingress	29.10	45.64
pcc	ingress	29.25	45.00
pcc	ingress	29.40	43.89
pcc	ingress	29.55	45.33
pcc	ingress	29.70	43.89
pcc	ingress	29.85	43.52
pcc	ingress	30.00	46.08
pcc	ingress	30.15	45.09
pcc	ingress	30.30	44.48
pcc	ingress	30.45	46.56
pcc	ingress	30.60	43.96
pcc	ingress	30.75	42.97
pcc	ingress	30.90	46.68
pcc	ingress	31.05	42.44
pcc	ingress	31.20	43.16
pcc	ingress	31.35	47.08
pcc	ingress	31.50	46.45
pcc	ingress	31.65	44.76
pcc	ingress	31.80	44.68
pcc	ingress	31.95	44.68
pcc	ingress	32.10	44.60
pcc	ingress	32.25	45.25
pcc	ingress	32.40	45.80
pcc	ingress	32.55	46.21
pcc	ingress	32.70	45.72
pcc	ingress	32.85	45.25
pcc	ingress	33.00	44.85
pcc	ingress	33.15	15.90
