Scheme	Traffic	Time (s)	Throughput (Mbit/s)
bbr	egress	25.65	49.76
bbr	egress	25.80	50.32
bbr	egress	25.95	49.76
bbr	egress	26.10	50.24
bbr	egress	26.25	50.00
bbr	egress	26.40	50.00
bbr	egress	26.55	50.00
bbr	egress	26.70	50.00
bbr	egress	26.85	49.92
bbr	egress	27.00	50.08
bbr	egress	27.15	50.00
bbr	egress	27.30	50.00
bbr	egress	27.45	50.00
bbr	egress	27.60	50.00
bbr	egress	27.75	50.00
bbr	egress	27.90	49.92
bbr	egress	28.05	50.00
bbr	egress	28.20	50.00
bbr	egress	28.35	50.00
bbr	egress	28.50	50.00
bbr	egress	28.65	50.00
bbr	egress	28.80	50.00
bbr	egress	28.95	50.00
bbr	egress	29.10	50.00
bbr	egress	29.25	50.00
bbr	egress	29.40	50.00
bbr	egress	29.55	50.00
bbr	egress	29.70	47.20
bbr	egress	29.85	52.24
bbr	egress	30.00	50.00
bbr	egress	30.15	50.00
bbr	egress	30.30	50.00
bbr	egress	30.45	50.00
bbr	egress	30.60	50.00
bbr	egress	30.75	50.00
bbr	egress	30.90	50.00
bbr	egress	31.05	50.00
bbr	egress	31.20	50.00
bbr	egress	31.35	49.92
bbr	egress	31.50	50.08
bbr	egress	31.65	50.00
bbr	egress	31.80	49.68
bbr	egress	31.95	50.32
bbr	egress	32.10	50.00
bbr	egress	32.25	50.00
bbr	egress	32.40	50.00
bbr	egress	32.55	50.00
bbr	egress	32.70	50.00
bbr	egress	32.85	50.00
bbr	egress	33.00	50.00
bbr	egress	33.15	50.00
bbr	egress	33.30	14.40
bbr	ingress	3.15	0.81
bbr	ingress	3.30	1.60
bbr	ingress	3.45	6.72
bbr	ingress	3.60	21.04
bbr	ingress	3.75	71.84
bbr	ingress	3.90	81.28
bbr	ingress	4.05	50.56
bbr	ingress	4.20	83.36
bbr	ingress	4.35	49.36
bbr	ingress	4.50	83.36
bbr	ingress	4.65	26.88
bbr	ingress	4.80	56.96
bbr	ingress	4.95	45.12
bbr	ingress	5.10	50.88
bbr	ingress	5.25	50.88
bbr	ingress	5.40	53.28
bbr	ingress	5.55	48.48
bbr	ingress	5.70	51.04
bbr	ingress	5.85	50.88
bbr	ingress	6.00	50.88
bbr	ingress	6.15	55.36
bbr	ingress	6.30	46.24
bbr	ingress	6.45	50.64
bbr	ingress	6.60	50.80
bbr	ingress	6.75	54.88
bbr	ingress	6.90	46.56
bbr	ingress	7.05	50.72
bbr	ingress	7.20	50.88
bbr	ingress	7.35	50.56
bbr	ingress	7.50	53.60
bbr	ingress	7.65	47.68
bbr	ingress	7.80	50.56
bbr	ingress	7.95	50.56
bbr	ingress	8.10	56.40
bbr	ingress	8.25	45.04
bbr	ingress	8.40	50.32
bbr	ingress	8.55	50.40
bbr	ingress	8.70	50.88
bbr	ingress	8.85	51.68
bbr	ingress	9.00	49.44
bbr	ingress	9.15	50.64
bbr	ingress	9.30	50.56
bbr	ingress	9.45	57.60
bbr	ingress	9.60	43.44
bbr	ingress	9.75	50.72
bbr	ingress	9.90	51.20
bbr	ingress	10.05	52.40
bbr	ingress	10.20	50.00
bbr	ingress	10.35	50.48
bbr	ingress	10.50	51.44
bbr	ingress	10.65	51.20
bbr	ingress	10.80	56.56
bbr	ingress	10.95	45.76
bbr	ingress	11.10	50.56
bbr	ingress	11.25	51.20
bbr	ingress	11.40	54.00
bbr	ingress	11.55	47.44
bbr	ingress	11.70	50.00
bbr	ingress	11.85	50.16
bbr	ingress	12.00	50.56
bbr	ingress	12.15	54.40
bbr	ingress	12.30	46.72
bbr	ingress	12.45	50.40
bbr	ingress	12.60	50.88
bbr	ingress	12.75	55.12
bbr	ingress	12.90	45.68
bbr	ingress	13.05	50.00
bbr	ingress	13.20	50.40
bbr	ingress	13.35	35.52
bbr	ingress	13.50	0.32
bbr	ingress	13.65	0.64
bbr	ingress	13.80	37.60
bbr	ingress	13.95	50.40
bbr	ingress	14.10	50.88
bbr	ingress	14.25	52.24
bbr	ingress	14.40	49.20
bbr	ingress	14.55	50.72
bbr	ingress	14.70	50.88
bbr	ingress	14.85	57.52
bbr	ingress	15.00	43.60
bbr	ingress	15.15	50.88
bbr	ingress	15.30	50.72
bbr	ingress	15.45	52.72
bbr	ingress	15.60	48.72
bbr	ingress	15.75	50.88
bbr	ingress	15.90	50.72
bbr	ingress	16.05	50.56
bbr	ingress	16.20	55.20
bbr	ingress	16.35	45.92
bbr	ingress	16.50	50.72
bbr	ingress	16.65	50.24
bbr	ingress	16.80	54.96
bbr	ingress	16.95	46.48
bbr	ingress	17.10	50.40
bbr	ingress	17.25	50.88
bbr	ingress	17.40	50.56
bbr	ingress	17.55	53.04
bbr	ingress	17.70	47.84
bbr	ingress	17.85	50.32
bbr	ingress	18.00	50.88
bbr	ingress	18.15	56.64
bbr	ingress	18.30	44.48
bbr	ingress	18.45	50.48
bbr	ingress	18.60	50.56
bbr	ingress	18.75	51.20
bbr	ingress	18.90	50.16
bbr	ingress	19.05	49.52
bbr	ingress	19.20	50.72
bbr	ingress	19.35	50.88
bbr	ingress	19.50	55.68
bbr	ingress	19.65	45.84
bbr	ingress	19.80	49.92
bbr	ingress	19.95	50.40
bbr	ingress	20.10	53.68
bbr	ingress	20.25	47.12
bbr	ingress	20.40	50.08
bbr	ingress	20.55	50.48
bbr	ingress	20.70	50.32
bbr	ingress	20.85	54.08
bbr	ingress	21.00	47.12
bbr	ingress	21.15	49.84
bbr	ingress	21.30	50.88
bbr	ingress	21.45	56.08
bbr	ingress	21.60	44.88
bbr	ingress	21.75	50.56
bbr	ingress	21.90	50.64
bbr	ingress	22.05	50.88
bbr	ingress	22.20	52.00
bbr	ingress	22.35	49.60
bbr	ingress	22.50	50.48
bbr	ingress	22.65	50.72
bbr	ingress	22.80	57.20
bbr	ingress	22.95	44.56
bbr	ingress	23.10	50.48
bbr	ingress	23.25	50.72
bbr	ingress	23.40	52.88
bbr	ingress	23.55	48.56
bbr	ingress	23.70	50.64
bbr	ingress	23.85	26.24
bbr	ingress	24.00	0.64
bbr	ingress	24.15	0.32
bbr	ingress	24.30	46.56
bbr	ingress	24.45	50.56
bbr	ingress	24.60	52.88
bbr	ingress	24.75	48.72
bbr	ingress	24.90	50.56
bbr	ingress	25.05	50.88
bbr	ingress	25.20	50.88
bbr	ingress	25.35	54.48
bbr	ingress	25.50	46.80
bbr	ingress	25.65	50.56
bbr	ingress	25.80	50.88
bbr	ingress	25.95	55.84
bbr	ingress	26.10	45.76
bbr	ingress	26.25	50.56
bbr	ingress	26.40	50.88
bbr	ingress	26.55	51.36
bbr	ingress	26.70	51.28
bbr	ingress	26.85	49.84
bbr	ingress	27.00	50.56
bbr	ingress	27.15	50.88
bbr	ingress	27.30	56.48
bbr	ingress	27.45	44.96
bbr	ingress	27.60	50.72
bbr	ingress	27.75	50.88
bbr	ingress	27.90	53.84
bbr	ingress	28.05	47.68
bbr	ingress	28.20	50.80
bbr	ingress	28.35	49.84
bbr	ingress	28.50	50.56
bbr	ingress	28.65	53.36
bbr	ingress	28.80	47.44
bbr	ingress	28.95	51.28
bbr	ingress	29.10	50.88
bbr	ingress	29.25	57.04
bbr	ingress	29.40	43.84
bbr	ingress	29.55	43.04
bbr	ingress	29.70	50.56
bbr	ingress	29.85	51.92
bbr	ingress	30.00	49.92
bbr	ingress	30.15	50.24
bbr	ingress	30.30	50.56
bbr	ingress	30.45	50.72
bbr	ingress	30.60	55.60
bbr	ingress	30.75	45.84
bbr	ingress	30.90	50.88
bbr	ingress	31.05	50.88
bbr	ingress	31.20	54.56
bbr	ingress	31.35	46.72
bbr	ingress	31.50	50.24
bbr	ingress	31.65	50.88
bbr	ingress	31.80	50.88
bbr	ingress	31.95	52.88
bbr	ingress	32.10	48.56
bbr	ingress	32.25	50.40
bbr	ingress	32.40	51.04
bbr	ingress	32.55	57.36
bbr	ingress	32.70	43.60
bbr	ingress	32.85	50.32
bbr	ingress	33.00	50.56
bbr	ingress	33.15	14.72
